DUID,d0,d1,ma1,ch1,ab1,ma0,ch0,ab0,d_ma,d_ch,d_ab,reg,material,grp
PPCCGT,2022-12-06,2022-12-08,41.0208333333333,41.0208333333333,20,193.243055555556,192.881944444444,13.75,-152.222222222222,-151.861111111111,6.25,478,TRUE,quiet
PPCCGT,2022-12-07,2022-12-09,160.545138888889,160.545138888889,11.5833333333333,55.6041666666667,55.6041666666667,21,104.940972222222,104.940972222222,-9.41666666666667,478,TRUE,quiet
PPCCGT,2022-12-08,2022-12-10,106.78125,106.78125,13.25,41.0208333333333,41.0208333333333,20,65.7604166666667,65.7604166666667,-6.75,478,TRUE,quiet
PPCCGT,2022-12-21,2022-12-23,316.802083333333,316.802083333333,7.58333333333333,313,313,7.08333333333333,3.80208333333331,3.80208333333331,0.5,478,FALSE,quiet
PPCCGT,2022-12-22,2022-12-24,245.75,245.75,11.0833333333333,281.40625,281.40625,8.08333333333333,-35.65625,-35.65625,3,478,TRUE,quiet
PPCCGT,2022-12-23,2022-12-25,288.020833333333,288.020833333333,8.58333333333333,316.802083333333,316.802083333333,7.58333333333333,-28.78125,-28.78125,1,478,TRUE,quiet
PPCCGT,2022-12-24,2022-12-26,297,297,6.58333333333333,245.75,245.75,11.0833333333333,51.25,51.25,-4.5,478,TRUE,quiet
PPCCGT,2022-12-25,2022-12-27,279.715277777778,279.715277777778,3.5,288.020833333333,288.020833333333,8.58333333333333,-8.30555555555554,-8.30555555555554,-5.08333333333333,478,FALSE,quiet
PPCCGT,2022-12-26,2022-12-28,70.1354166666667,70.1354166666667,17.25,297,297,6.58333333333333,-226.864583333333,-226.864583333333,10.6666666666667,478,TRUE,quiet
PPCCGT,2022-12-27,2022-12-29,100.482638888889,99.6076388888889,14.0833333333333,279.715277777778,279.715277777778,3.5,-179.232638888889,-180.107638888889,10.5833333333333,478,TRUE,quiet
PPCCGT,2022-12-28,2022-12-30,125.784722222222,125.784722222222,11.5833333333333,70.1354166666667,70.1354166666667,17.25,55.6493055555556,55.6493055555556,-5.66666666666667,478,TRUE,quiet
PPCCGT,2022-12-29,2022-12-31,216.635416666667,216.635416666667,10.0833333333333,100.482638888889,99.6076388888889,14.0833333333333,116.152777777778,117.027777777778,-4,478,TRUE,quiet
PPCCGT,2022-12-30,2023-01-01,265.239583333333,265.239583333333,8.58333333333333,125.784722222222,125.784722222222,11.5833333333333,139.454861111111,139.454861111111,-3,478,TRUE,quiet
PPCCGT,2023-01-09,2023-01-11,396.506944444444,396.506944444444,0,118.958333333333,118.958333333333,12,277.548611111111,277.548611111111,-12,478,TRUE,quiet
PPCCGT,2023-01-10,2023-01-12,394.840277777778,394.840277777778,0,210.552083333333,210.552083333333,9.58333333333333,184.288194444444,184.288194444444,-9.58333333333333,478,TRUE,quiet
PPCCGT,2023-01-11,2023-01-13,450.125,450.125,0,396.506944444444,396.506944444444,0,53.6180555555556,53.6180555555556,0,478,TRUE,quiet
PPCCGT,2023-01-23,2023-01-25,259.8125,259.8125,8.08333333333333,297.715277777778,297.715277777778,8.08333333333333,-37.9027777777778,-37.9027777777778,0,478,TRUE,quiet
PPCCGT,2023-01-24,2023-01-26,232.666666666667,232.666666666667,10.0833333333333,303.1875,303.1875,8.08333333333333,-70.5208333333334,-70.5208333333334,2,478,TRUE,quiet
PPCCGT,2023-01-25,2023-01-27,255.885416666667,255.885416666667,9.58333333333333,259.8125,259.8125,8.08333333333333,-3.92708333333334,-3.92708333333334,1.5,478,FALSE,quiet
PPCCGT,2023-01-26,2023-01-28,366,366,2.58333333333333,232.666666666667,232.666666666667,10.0833333333333,133.333333333333,133.333333333333,-7.5,478,TRUE,quiet
PPCCGT,2023-01-27,2023-01-29,439.166666666667,439.166666666667,0,255.885416666667,255.885416666667,9.58333333333333,183.28125,183.28125,-9.58333333333333,478,TRUE,quiet
PPCCGT,2023-01-28,2023-01-30,331.489583333333,331.489583333333,6.58333333333333,366,366,2.58333333333333,-34.5104166666667,-34.5104166666667,4,478,TRUE,quiet
PPCCGT,2023-01-29,2023-01-31,297.09375,297.09375,8.58333333333333,439.166666666667,439.166666666667,0,-142.072916666667,-142.072916666667,8.58333333333333,478,TRUE,quiet
PPCCGT,2023-01-30,2023-02-01,299.5,299.5,8.08333333333333,331.489583333333,331.489583333333,6.58333333333333,-31.9895833333333,-31.9895833333333,1.5,478,TRUE,quiet
PPCCGT,2023-01-31,2023-02-02,28.875,28.875,21,297.09375,297.09375,8.58333333333333,-268.21875,-268.21875,12.4166666666667,478,TRUE,quiet
PPCCGT,2023-02-01,2023-02-03,96.0729166666667,96.0729166666667,14.75,299.5,299.5,8.08333333333333,-203.427083333333,-203.427083333333,6.66666666666667,478,TRUE,quiet
PPCCGT,2023-02-02,2023-02-04,184.375,184.375,14.5833333333333,28.875,28.875,21,155.5,155.5,-6.41666666666667,478,TRUE,quiet
PPCCGT,2023-02-10,2023-02-12,106.065972222222,106.065972222222,13.5833333333333,296.25,296.25,7.08333333333333,-190.184027777778,-190.184027777778,6.5,478,TRUE,quiet
PPCCGT,2023-02-11,2023-02-13,40.8125,40.8125,20,55.1666666666667,55.1666666666667,20.5,-14.3541666666667,-14.3541666666667,-0.5,478,FALSE,quiet
PPCCGT,2023-02-12,2023-02-14,245.180555555556,245.180555555556,9.08333333333333,106.065972222222,106.065972222222,13.5833333333333,139.114583333333,139.114583333333,-4.5,478,TRUE,quiet
PPCCGT,2023-02-13,2023-02-15,299.53125,299.53125,6.08333333333333,40.8125,40.8125,20,258.71875,258.71875,-13.9166666666667,478,TRUE,quiet
PPCCGT,2023-02-14,2023-02-16,365.444444444444,365.444444444444,0,245.180555555556,245.180555555556,9.08333333333333,120.263888888889,120.263888888889,-9.08333333333333,478,TRUE,quiet
PPCCGT,2023-02-15,2023-02-17,316.395833333333,316.395833333333,6.58333333333333,299.53125,299.53125,6.08333333333333,16.8645833333333,16.8645833333333,0.5,478,FALSE,quiet
PPCCGT,2023-02-16,2023-02-18,233.614583333333,233.614583333333,9.08333333333333,365.444444444444,365.444444444444,0,-131.829861111111,-131.829861111111,9.08333333333333,478,TRUE,quiet
PPCCGT,2023-02-17,2023-02-19,247.78125,247.78125,9.58333333333333,316.395833333333,316.395833333333,6.58333333333333,-68.6145833333333,-68.6145833333333,3,478,TRUE,quiet
PPCCGT,2023-02-18,2023-02-20,289.84375,289.84375,6.08333333333333,233.614583333333,233.614583333333,9.08333333333333,56.2291666666667,56.2291666666667,-3,478,TRUE,quiet
PPCCGT,2023-02-19,2023-02-21,142.4375,142.4375,15.5833333333333,247.78125,247.78125,9.58333333333333,-105.34375,-105.34375,6,478,TRUE,quiet
PPCCGT,2023-02-20,2023-02-22,243.520833333333,243.520833333333,10.0833333333333,289.84375,289.84375,6.08333333333333,-46.3229166666667,-46.3229166666667,4,478,TRUE,quiet
PPCCGT,2023-02-21,2023-02-23,283.569444444444,283.569444444444,4,142.4375,142.4375,15.5833333333333,141.131944444444,141.131944444444,-11.5833333333333,478,TRUE,quiet
PPCCGT,2023-02-22,2023-02-24,225.302083333333,225.302083333333,9.58333333333333,243.520833333333,243.520833333333,10.0833333333333,-18.21875,-18.21875,-0.5,478,FALSE,quiet
PPCCGT,2023-02-23,2023-02-25,324.152777777778,324.152777777778,0,283.569444444444,283.569444444444,4,40.5833333333333,40.5833333333333,-4,478,TRUE,quiet
PPCCGT,2023-02-24,2023-02-26,232.697916666667,232.697916666667,8.58333333333333,225.302083333333,225.302083333333,9.58333333333333,7.39583333333331,7.39583333333331,-1,478,FALSE,quiet
PPCCGT,2023-02-25,2023-02-27,301.677083333333,301.677083333333,6.58333333333333,324.152777777778,324.152777777778,0,-22.4756944444445,-22.4756944444445,6.58333333333333,478,FALSE,quiet
PPCCGT,2023-02-26,2023-02-28,234.388888888889,234.388888888889,6.08333333333333,232.697916666667,232.697916666667,8.58333333333333,1.69097222222223,1.69097222222223,-2.5,478,FALSE,quiet
PPCCGT,2023-02-27,2023-03-01,148.347222222222,148.347222222222,9.08333333333333,301.677083333333,301.677083333333,6.58333333333333,-153.329861111111,-153.329861111111,2.5,478,TRUE,quiet
PPCCGT,2023-02-28,2023-03-02,186.993055555556,186.993055555556,10.0833333333333,234.388888888889,234.388888888889,6.08333333333333,-47.3958333333334,-47.3958333333334,4,478,TRUE,quiet
PPCCGT,2023-03-01,2023-03-03,226.927083333333,226.927083333333,9.08333333333333,148.347222222222,148.347222222222,9.08333333333333,78.5798611111111,78.5798611111111,0,478,TRUE,quiet
PPCCGT,2023-03-02,2023-03-04,309.5625,309.5625,7.58333333333333,186.993055555556,186.993055555556,10.0833333333333,122.569444444444,122.569444444444,-2.5,478,TRUE,quiet
PPCCGT,2023-03-03,2023-03-05,189.472222222222,189.472222222222,9.08333333333333,226.927083333333,226.927083333333,9.08333333333333,-37.4548611111111,-37.4548611111111,0,478,TRUE,quiet
PPCCGT,2023-03-10,2023-03-12,177.451388888889,177.451388888889,10.0833333333333,346.916666666667,346.916666666667,6.08333333333333,-169.465277777778,-169.465277777778,4,478,TRUE,quiet
PPCCGT,2023-03-11,2023-03-13,258.611111111111,258.611111111111,8.58333333333333,307.760416666667,307.760416666667,8.08333333333333,-49.1493055555556,-49.1493055555556,0.5,478,TRUE,quiet
PPCCGT,2023-03-12,2023-03-14,330.822916666667,330.822916666667,6.08333333333333,177.451388888889,177.451388888889,10.0833333333333,153.371527777778,153.371527777778,-4,478,TRUE,quiet
PPCCGT,2023-03-13,2023-03-15,332.927083333333,332.927083333333,6.58333333333333,258.611111111111,258.611111111111,8.58333333333333,74.3159722222222,74.3159722222222,-2,478,TRUE,quiet
PPCCGT,2023-03-14,2023-03-16,295.291666666667,295.291666666667,8.58333333333333,330.822916666667,330.822916666667,6.08333333333333,-35.53125,-35.53125,2.5,478,TRUE,quiet
PPCCGT,2023-03-15,2023-03-17,269.756944444444,269.756944444444,3.5,332.927083333333,332.927083333333,6.58333333333333,-63.1701388888889,-63.1701388888889,-3.08333333333333,478,TRUE,quiet
PPCCGT,2023-03-16,2023-03-18,216.409722222222,215.743055555556,12.75,295.291666666667,295.291666666667,8.58333333333333,-78.8819444444445,-79.5486111111111,4.16666666666667,478,TRUE,quiet
PPCCGT,2023-03-17,2023-03-19,246.083333333333,246.083333333333,10.0833333333333,269.756944444444,269.756944444444,3.5,-23.6736111111111,-23.6736111111111,6.58333333333333,478,FALSE,quiet
PPCCGT,2023-03-18,2023-03-20,109.118055555556,109.118055555556,13.0833333333333,216.409722222222,215.743055555556,12.75,-107.291666666667,-106.625,0.333333333333334,478,TRUE,quiet
PPCCGT,2023-03-19,2023-03-21,466.263888888889,466.263888888889,0,246.083333333333,246.083333333333,10.0833333333333,220.180555555556,220.180555555556,-10.0833333333333,478,TRUE,quiet
PPCCGT,2023-03-20,2023-03-22,470.770833333333,470.770833333333,0,109.118055555556,109.118055555556,13.0833333333333,361.652777777778,361.652777777778,-13.0833333333333,478,TRUE,quiet
PPCCGT,2023-03-21,2023-03-23,370.840277777778,370.840277777778,0,466.263888888889,466.263888888889,0,-95.4236111111111,-95.4236111111111,0,478,TRUE,quiet
PPCCGT,2023-03-22,2023-03-24,303,302.878472222222,7.08333333333333,470.770833333333,470.770833333333,0,-167.770833333333,-167.892361111111,7.08333333333333,478,TRUE,quiet
PPCCGT,2023-03-23,2023-03-25,256.53125,256.53125,9.08333333333333,370.840277777778,370.840277777778,0,-114.309027777778,-114.309027777778,9.08333333333333,478,TRUE,quiet
PPCCGT,2023-03-24,2023-03-26,477.770833333333,477.770833333333,0,303,302.878472222222,7.08333333333333,174.770833333333,174.892361111111,-7.08333333333333,478,TRUE,quiet
PPCCGT,2023-03-25,2023-03-27,478.583333333333,478.583333333333,0,256.53125,256.53125,9.08333333333333,222.052083333333,222.052083333333,-9.08333333333333,478,TRUE,quiet
PPCCGT,2023-03-26,2023-03-28,479.75,479.75,0,477.770833333333,477.770833333333,0,1.97916666666669,1.97916666666669,0,478,FALSE,quiet
PPCCGT,2023-03-27,2023-03-29,330.53125,330.53125,7.08333333333333,478.583333333333,478.583333333333,0,-148.052083333333,-148.052083333333,7.08333333333333,478,TRUE,quiet
PPCCGT,2023-03-28,2023-03-30,400.965277777778,399.020833333333,0,479.75,479.75,0,-78.7847222222222,-80.7291666666667,0,478,TRUE,quiet
PPCCGT,2023-03-29,2023-03-31,415.527777777778,414.954861111111,0,330.53125,330.53125,7.08333333333333,84.9965277777778,84.4236111111111,-7.08333333333333,478,TRUE,quiet
PPCCGT,2023-03-30,2023-04-01,334.583333333333,333.527777777778,7.08333333333333,400.965277777778,399.020833333333,0,-66.3819444444445,-65.4930555555556,7.08333333333333,478,TRUE,quiet
PPCCGT,2023-03-31,2023-04-02,333.53125,333.53125,7.08333333333333,415.527777777778,414.954861111111,0,-81.9965277777778,-81.4236111111111,7.08333333333333,478,TRUE,quiet
PPCCGT,2023-04-01,2023-04-03,408.131944444444,408.131944444444,0,334.583333333333,333.527777777778,7.08333333333333,73.5486111111112,74.6041666666667,-7.08333333333333,478,TRUE,quiet
PPCCGT,2023-04-02,2023-04-04,401.861111111111,401.861111111111,0,333.53125,333.53125,7.08333333333333,68.3298611111111,68.3298611111111,-7.08333333333333,478,TRUE,quiet
PPCCGT,2023-04-10,2023-04-12,211.545138888889,211.545138888889,13.25,276.041666666667,276.041666666667,8.08333333333333,-64.4965277777778,-64.4965277777778,5.16666666666667,478,TRUE,quiet
PPCCGT,2023-04-11,2023-04-13,376.583333333333,368.854166666667,1.83333333333333,170.909722222222,170.909722222222,11.5833333333333,205.673611111111,197.944444444444,-9.75,478,TRUE,quiet
PPCCGT,2023-04-19,2023-04-21,318.972222222222,315.9375,0,179.180555555556,179.180555555556,6.58333333333333,139.791666666667,136.756944444444,-6.58333333333333,478,TRUE,quiet
PPCCGT,2023-04-20,2023-04-22,294.041666666667,294.041666666667,6.58333333333333,351.628472222222,351.628472222222,0.25,-57.5868055555555,-57.5868055555555,6.33333333333333,478,TRUE,quiet
PPCCGT,2023-04-21,2023-04-23,291.791666666667,291.791666666667,0,318.972222222222,315.9375,0,-27.1805555555555,-24.1458333333333,0,478,TRUE,quiet
PPCCGT,2023-04-30,2023-05-02,325.381944444445,324.774305555556,4,417.486111111111,417.486111111111,0,-92.1041666666666,-92.7118055555555,4,478,TRUE,quiet
PPCCGT,2023-05-01,2023-05-03,237.927083333333,237.927083333333,12.0833333333333,485.479166666667,485.479166666667,0,-247.552083333333,-247.552083333333,12.0833333333333,478,TRUE,quiet
PPCCGT,2023-05-02,2023-05-04,490.0625,490.0625,0,325.381944444445,324.774305555556,4,164.680555555556,165.288194444444,-4,478,TRUE,quiet
PPCCGT,2023-05-03,2023-05-05,491.854166666667,491.854166666667,0,237.927083333333,237.927083333333,12.0833333333333,253.927083333333,253.927083333333,-12.0833333333333,478,TRUE,quiet
PPCCGT,2023-05-04,2023-05-06,334.427083333333,334.166666666667,7.08333333333333,490.0625,490.0625,0,-155.635416666667,-155.895833333333,7.08333333333333,478,TRUE,quiet
PPCCGT,2023-05-05,2023-05-07,349.4375,349.125,6.58333333333333,491.854166666667,491.854166666667,0,-142.416666666667,-142.729166666667,6.58333333333333,478,TRUE,quiet
PPCCGT,2023-05-06,2023-05-08,487.8125,487.8125,0,334.427083333333,334.166666666667,7.08333333333333,153.385416666667,153.645833333333,-7.08333333333333,478,TRUE,quiet
PPCCGT,2023-05-07,2023-05-09,493.125,493.125,0,349.4375,349.125,6.58333333333333,143.6875,144,-6.58333333333333,478,TRUE,quiet
PPCCGT,2023-05-08,2023-05-10,492.833333333333,492.833333333333,0,487.8125,487.8125,0,5.02083333333331,5.02083333333331,0,478,FALSE,quiet
PPCCGT,2023-05-09,2023-05-11,427.798611111111,426.444444444445,0,493.125,493.125,0,-65.3263888888889,-66.6805555555555,0,478,TRUE,quiet
PPCCGT,2023-05-10,2023-05-12,490.145833333333,489.6875,0,492.833333333333,492.833333333333,0,-2.6875,-3.14583333333331,0,478,FALSE,quiet
PPCCGT,2023-05-11,2023-05-13,241.333333333333,241.333333333333,9.08333333333333,427.798611111111,426.444444444445,0,-186.465277777778,-185.111111111111,9.08333333333333,478,TRUE,quiet
PPCCGT,2023-05-12,2023-05-14,290.916666666667,290.916666666667,7.08333333333333,490.145833333333,489.6875,0,-199.229166666667,-198.770833333333,7.08333333333333,478,TRUE,quiet
PPCCGT,2023-05-13,2023-05-15,353.979166666667,353.979166666667,6.08333333333333,241.333333333333,241.333333333333,9.08333333333333,112.645833333333,112.645833333333,-3,478,TRUE,quiet
PPCCGT,2023-05-14,2023-05-16,491.958333333333,491.958333333333,0,290.916666666667,290.916666666667,7.08333333333333,201.041666666667,201.041666666667,-7.08333333333333,478,TRUE,quiet
PPCCGT,2023-05-15,2023-05-17,407.652777777778,407.652777777778,0,353.979166666667,353.979166666667,6.08333333333333,53.6736111111111,53.6736111111111,-6.08333333333333,478,TRUE,quiet
PPCCGT,2023-05-16,2023-05-18,496.5,496.5,0,491.958333333333,491.958333333333,0,4.54166666666669,4.54166666666669,0,478,FALSE,quiet
PPCCGT,2023-05-17,2023-05-19,493.729166666667,493.729166666667,0,407.652777777778,407.652777777778,0,86.0763888888889,86.0763888888889,0,478,TRUE,quiet
PPCCGT,2023-05-18,2023-05-20,190.159722222222,190.159722222222,10.0833333333333,496.5,496.5,0,-306.340277777778,-306.340277777778,10.0833333333333,478,TRUE,quiet
PPCCGT,2023-05-19,2023-05-21,259.395833333333,258.256944444444,11.0833333333333,493.729166666667,493.729166666667,0,-234.333333333333,-235.472222222222,11.0833333333333,478,TRUE,quiet
PPCCGT,2023-05-20,2023-05-22,438.569444444445,438.569444444445,0,190.159722222222,190.159722222222,10.0833333333333,248.409722222222,248.409722222222,-10.0833333333333,478,TRUE,quiet
PPCCGT,2023-05-21,2023-05-23,492.895833333333,492.895833333333,0,259.395833333333,258.256944444444,11.0833333333333,233.5,234.638888888889,-11.0833333333333,478,TRUE,quiet
PPCCGT,2023-05-22,2023-05-24,129.125,129.125,17.5,438.569444444445,438.569444444445,0,-309.444444444444,-309.444444444444,17.5,478,TRUE,quiet
PPCCGT,2023-05-30,2023-06-01,487.729166666667,487.729166666667,0,375.454861111111,373.927083333333,0,112.274305555556,113.802083333333,0,478,TRUE,quiet
PPCCGT,2023-05-31,2023-06-02,418.861111111111,418.861111111111,0,301.9375,301.9375,6.08333333333333,116.923611111111,116.923611111111,-6.08333333333333,478,TRUE,quiet
PPCCGT,2023-06-01,2023-06-03,295.881944444444,295.881944444444,4.5,487.729166666667,487.729166666667,0,-191.847222222222,-191.847222222222,4.5,478,TRUE,quiet
PPCCGT,2023-06-02,2023-06-04,119.489583333333,119.489583333333,12.25,418.861111111111,418.861111111111,0,-299.371527777778,-299.371527777778,12.25,478,TRUE,quiet
PPCCGT,2023-06-03,2023-06-05,247.96875,246.579861111111,5.25,295.881944444444,295.881944444444,4.5,-47.9131944444445,-49.3020833333334,0.75,478,TRUE,quiet
PPCCGT,2023-06-20,2023-06-22,456.104166666667,456.104166666667,0,471.270833333333,471.270833333333,0,-15.1666666666666,-15.1666666666666,0,478,FALSE,quiet
PPCCGT,2023-06-28,2023-06-30,494.75,494.75,0,487.291666666667,404.125,0,7.45833333333331,90.625,0,478,TRUE,quiet
PPCCGT,2023-06-29,2023-07-01,496.3125,496.3125,0,497.020833333333,497.020833333333,0,-0.708333333333314,-0.708333333333314,0,478,FALSE,quiet
PPCCGT,2023-06-30,2023-07-02,437.340277777778,437.045138888889,0,494.75,494.75,0,-57.4097222222222,-57.7048611111111,0,478,TRUE,quiet
PPCCGT,2023-07-01,2023-07-03,497.458333333333,497.458333333333,0,496.3125,496.3125,0,1.14583333333331,1.14583333333331,0,478,FALSE,quiet
PPCCGT,2023-07-22,2023-07-24,496.1875,496.1875,0,329.052083333333,328.791666666667,6.08333333333333,167.135416666667,167.395833333333,-6.08333333333333,478,TRUE,quiet
PPCCGT,2023-07-23,2023-07-25,446.819444444444,446.559027777778,0,240.708333333333,240.708333333333,12.0833333333333,206.111111111111,205.850694444444,-12.0833333333333,478,TRUE,quiet
PPCCGT,2023-07-30,2023-08-01,435.319444444445,435.319444444445,0,197.322916666667,197.322916666667,12.5833333333333,237.996527777778,237.996527777778,-12.5833333333333,478,TRUE,quiet
PPCCGT,2023-08-12,2023-08-14,430.111111111111,430.111111111111,0,430.694444444444,430.694444444444,0,-0.583333333333371,-0.583333333333371,0,478,FALSE,quiet
PPCCGT,2023-08-13,2023-08-15,435.152777777778,435.152777777778,0,494.979166666667,494.979166666667,0,-59.8263888888889,-59.8263888888889,0,478,TRUE,quiet
PPCCGT,2023-08-14,2023-08-16,345.916666666667,345.673611111111,6.58333333333333,430.111111111111,430.111111111111,0,-84.1944444444444,-84.4375,6.58333333333333,478,TRUE,quiet
PPCCGT,2023-08-15,2023-08-17,317.489583333333,317.489583333333,6.08333333333333,435.152777777778,435.152777777778,0,-117.663194444444,-117.663194444444,6.08333333333333,478,TRUE,quiet
PPCCGT,2023-08-16,2023-08-18,182.479166666667,182.479166666667,14.5833333333333,345.916666666667,345.673611111111,6.58333333333333,-163.4375,-163.194444444444,8,478,TRUE,quiet
PPCCGT,2023-08-17,2023-08-19,206.40625,206.215277777778,12.0833333333333,317.489583333333,317.489583333333,6.08333333333333,-111.083333333333,-111.274305555556,6,478,TRUE,quiet
PPCCGT,2023-08-18,2023-08-20,491.229166666667,491.229166666667,0,182.479166666667,182.479166666667,14.5833333333333,308.75,308.75,-14.5833333333333,478,TRUE,quiet
PPCCGT,2023-08-19,2023-08-21,298.84375,298.600694444444,6.58333333333333,206.40625,206.215277777778,12.0833333333333,92.4375,92.3854166666667,-5.5,478,TRUE,quiet
PPCCGT,2023-08-20,2023-08-22,292.666666666667,292.197916666667,6.58333333333333,491.229166666667,491.229166666667,0,-198.5625,-199.03125,6.58333333333333,478,TRUE,quiet
PPCCGT,2023-08-21,2023-08-23,349.520833333333,349.052083333333,6.58333333333333,298.84375,298.600694444444,6.58333333333333,50.6770833333333,50.4513888888889,0,478,TRUE,quiet
PPCCGT,2023-08-22,2023-08-24,355.135416666667,354.059027777778,6.08333333333333,292.666666666667,292.197916666667,6.58333333333333,62.46875,61.8611111111111,-0.5,478,TRUE,quiet
PPCCGT,2023-08-23,2023-08-25,434.944444444445,434.354166666667,0,349.520833333333,349.052083333333,6.58333333333333,85.4236111111112,85.3020833333334,-6.58333333333333,478,TRUE,quiet
PPCCGT,2023-08-24,2023-08-26,358.541666666667,358.541666666667,6.08333333333333,355.135416666667,354.059027777778,6.08333333333333,3.40625,4.48263888888891,0,478,FALSE,quiet
PPCCGT,2023-08-25,2023-08-27,349.520833333333,349.520833333333,6.58333333333333,434.944444444445,434.354166666667,0,-85.4236111111112,-84.8333333333334,6.58333333333333,478,TRUE,quiet
PPCCGT,2023-08-26,2023-08-28,422.840277777778,422.840277777778,0,358.541666666667,358.541666666667,6.08333333333333,64.2986111111111,64.2986111111111,-6.08333333333333,478,TRUE,quiet
PPCCGT,2023-08-27,2023-08-29,167.253472222222,166.78125,7.58333333333333,349.520833333333,349.520833333333,6.58333333333333,-182.267361111111,-182.739583333333,1,478,TRUE,quiet
PPCCGT,2023-08-28,2023-08-30,301.770833333333,300.694444444444,6.58333333333333,422.840277777778,422.840277777778,0,-121.069444444444,-122.145833333333,6.58333333333333,478,TRUE,quiet
PPCCGT,2023-08-29,2023-08-31,352.506944444444,352.246527777778,0,167.253472222222,166.78125,7.58333333333333,185.253472222222,185.465277777778,-7.58333333333333,478,TRUE,quiet
PPCCGT,2023-08-30,2023-09-01,434.423611111111,433.78125,0,301.770833333333,300.694444444444,6.58333333333333,132.652777777778,133.086805555556,-6.58333333333333,478,TRUE,quiet
PPCCGT,2023-09-10,2023-09-12,340.145833333333,339.121527777778,6.58333333333333,330.5625,329.486111111111,7.08333333333333,9.58333333333331,9.63541666666669,-0.5,478,FALSE,quiet
PPCCGT,2023-09-11,2023-09-13,240.75,240.541666666667,10.5833333333333,417.548611111111,417.322916666667,0,-176.798611111111,-176.78125,10.5833333333333,478,TRUE,quiet
PPCCGT,2023-09-12,2023-09-14,50.5729166666667,50.5729166666667,19.25,340.145833333333,339.121527777778,6.58333333333333,-289.572916666667,-288.548611111111,12.6666666666667,478,TRUE,quiet
PPCCGT,2023-09-13,2023-09-15,323.458333333333,322.392361111111,7.58333333333333,240.75,240.541666666667,10.5833333333333,82.7083333333333,81.8506944444444,-3,478,TRUE,quiet
PPCCGT,2023-09-14,2023-09-16,296.59375,296.59375,8.58333333333333,50.5729166666667,50.5729166666667,19.25,246.020833333333,246.020833333333,-10.6666666666667,478,TRUE,quiet
PPCCGT,2023-09-15,2023-09-17,246.552083333333,246.552083333333,8.58333333333333,323.458333333333,322.392361111111,7.58333333333333,-76.90625,-75.8402777777777,1,478,TRUE,quiet
PPCCGT,2023-09-16,2023-09-18,268.71875,268.510416666667,8.08333333333333,296.59375,296.59375,8.58333333333333,-27.875,-28.0833333333333,-0.5,478,TRUE,quiet
PPCCGT,2023-09-17,2023-09-19,86.8333333333333,86.8333333333333,19.5,246.552083333333,246.552083333333,8.58333333333333,-159.71875,-159.71875,10.9166666666667,478,TRUE,quiet
PPCCGT,2023-09-18,2023-09-20,96.09375,96.09375,14.75,268.71875,268.510416666667,8.08333333333333,-172.625,-172.416666666667,6.66666666666667,478,TRUE,quiet
PPCCGT,2023-09-19,2023-09-21,229.868055555556,229.868055555556,12.5833333333333,86.8333333333333,86.8333333333333,19.5,143.034722222222,143.034722222222,-6.91666666666667,478,TRUE,quiet
PPCCGT,2023-09-20,2023-09-22,169.107638888889,169.107638888889,7.58333333333333,96.09375,96.09375,14.75,73.0138888888889,73.0138888888889,-7.16666666666667,478,TRUE,quiet
PPCCGT,2023-09-21,2023-09-23,100.072916666667,98.5104166666667,14.25,229.868055555556,229.868055555556,12.5833333333333,-129.795138888889,-131.357638888889,1.66666666666667,478,TRUE,quiet
PPCCGT,2023-09-22,2023-09-24,220.697916666667,219.642361111111,12.5833333333333,169.107638888889,169.107638888889,7.58333333333333,51.5902777777778,50.5347222222222,5,478,TRUE,quiet
PPCCGT,2023-09-23,2023-09-25,167.628472222222,167.628472222222,7.58333333333333,100.072916666667,98.5104166666667,14.25,67.5555555555556,69.1180555555556,-6.66666666666667,478,TRUE,quiet
PPCCGT,2023-09-24,2023-09-26,163.458333333333,163.458333333333,8.16666666666667,220.697916666667,219.642361111111,12.5833333333333,-57.2395833333333,-56.1840277777778,-4.41666666666667,478,TRUE,quiet
PPCCGT,2023-09-25,2023-09-27,165.263888888889,165.263888888889,8.08333333333333,167.628472222222,167.628472222222,7.58333333333333,-2.36458333333334,-2.36458333333334,0.500000000000001,478,FALSE,quiet
PPCCGT,2023-09-26,2023-09-28,161.972222222222,161.972222222222,8.08333333333333,163.458333333333,163.458333333333,8.16666666666667,-1.48611111111111,-1.48611111111111,-0.0833333333333322,478,FALSE,quiet
PPCCGT,2023-10-03,2023-10-05,272.75,272.75,8.08333333333333,275.892361111111,269.378472222222,7.83333333333333,-3.14236111111109,3.37152777777777,0.250000000000001,478,FALSE,quiet
PPCCGT,2023-10-04,2023-10-06,305.635416666667,305.635416666667,7.58333333333333,207.295138888889,207.295138888889,8.08333333333333,98.3402777777778,98.3402777777778,-0.500000000000001,478,TRUE,quiet
PPCCGT,2023-10-05,2023-10-07,143.815972222222,143.815972222222,10.0833333333333,272.75,272.75,8.08333333333333,-128.934027777778,-128.934027777778,2,478,TRUE,quiet
PPCCGT,2023-10-06,2023-10-08,153.493055555556,153.493055555556,9.08333333333333,305.635416666667,305.635416666667,7.58333333333333,-152.142361111111,-152.142361111111,1.5,478,TRUE,quiet
